"site","transect","plot","recruit_aspen_density","recruit_birch_density","recruit_pine_density","recruit_larch_density","standing_dead_density","dead_larch_density","dead_tree_density","live_larch_density","live_tree_density","recruit_density","soil_gCm2","SOL_depth","trees_gCm2","snags_gCm2","aspen_trees_gCm2","aspen_snags_gCm2","birch_trees_gCm2","birch_snags_gCm2","pine_trees_gCm2","pine_snags_gCm2","larch_trees_gCm2","larch_snags_gCm2","crown_severity","latitude","longitude","shrub_gCm2","dnbr","FWD_gCm2","CWD_gCm2","region","burn_year","up_flood","slope","aspect","char_percent","elevation","basal_area_ha","AGB_gCm2","treatment","trees_raw","mean_trees","mean_snags"
"Maya",2,"75",NA,NA,NA,NA,390,NA,NA,3708,3939,NA,NA,NA,3764.9752322129,37.6473859474511,NA,NA,37.0627168984323,NA,NA,NA,3767.77275284733,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",3804.83546974576,0.989523794694984,0.00989461600818357
"Maya",3,"25",NA,NA,NA,NA,504,NA,NA,5098,5098,NA,NA,NA,4036.96917563123,40.367154427102,NA,NA,NA,NA,NA,NA,4079.7090451732,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",4079.7090451732,0.989523794694984,0.00989461600818357
"ROB",1,"150",NA,NA,NA,NA,394,NA,NA,3983,3983,NA,NA,NA,2719.63271259966,26.6925640001441,NA,NA,NA,NA,NA,NA,2747.14753761841,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2747.14753761841,0.989984220125793,0.00971646540079342
"ROB",1,"25",NA,NA,NA,NA,662,NA,NA,6698,6698,NA,NA,NA,2342.0393923667,22.9865731802621,NA,NA,NA,NA,NA,NA,2365.73406399256,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2365.73406399256,0.989984220125793,0.00971646540079342
"ROB",1,"75",NA,NA,NA,NA,106,NA,NA,840,1072,NA,NA,NA,2056.82554629158,20.1872654631513,NA,NA,483.089210040129,NA,NA,NA,1594.54546784416,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2077.63467788429,0.989984220125793,0.00971646540079342
"ROB",2,"150",NA,NA,NA,NA,466,NA,NA,3259,4707,NA,NA,NA,5746.62312530416,56.401772506356,NA,NA,93.1771560939203,NA,NA,NA,5711.58519110184,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",5804.76234719576,0.989984220125793,0.00971646540079342
"ROB",2,"25",NA,NA,NA,NA,413,NA,NA,3824,4171,NA,NA,NA,4292.41735179225,42.1290802788303,NA,NA,28.7183269957217,NA,NA,NA,4307.12588600278,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",4335.8442129985,0.989984220125793,0.00971646540079342
"ROB",2,"75",NA,NA,NA,NA,1092,NA,NA,8509,11043,NA,NA,NA,1700.6954898012,16.6919315964845,NA,NA,185.754182163861,NA,NA,NA,1532.14743205086,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1717.90161421472,0.989984220125793,0.00971646540079342
"ROB",3,"150",NA,NA,NA,NA,1401,NA,NA,9334,14161,NA,NA,NA,1411.84866263874,13.8569670130123,NA,NA,637.793154417579,NA,NA,NA,788.339337329963,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1426.13249174754,0.989984220125793,0.00971646540079342
"ROB",3,"25",NA,NA,NA,NA,1210,NA,NA,9655,12230,NA,NA,NA,1233.58107886654,12.107312044183,NA,NA,345.709033996964,NA,NA,NA,900.352321112103,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1246.06135510907,0.989984220125793,0.00971646540079342
"ROB",3,"75",NA,NA,NA,NA,1592,NA,NA,9977,16092,NA,NA,NA,2015.11409101967,19.7778772085438,NA,NA,1010.29701985928,NA,NA,NA,1025.20420334569,NA,NA,NA,NA,NA,NA,NA,NA,"Yakutsk",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2035.50122320497,0.989984220125793,0.00971646540079342
"Alnus",1,"100",NA,NA,NA,NA,1094,NA,NA,3879,3879,NA,NA,NA,4894.9669451742,1050.51121349729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",5991.12771929716,0.81703598629816,0.175344486500203
"Alnus",1,"150",NA,NA,NA,NA,3764,NA,NA,13345,13345,NA,NA,NA,5245.05732079803,1125.64427761183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",6419.61603743113,0.81703598629816,0.175344486500203
"Alnus",1,"200",NA,NA,NA,NA,1444,NA,NA,5121,5121,NA,NA,NA,4946.825262242,1061.64055189794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",6054.59899588408,0.81703598629816,0.175344486500203
"Alnus",1,"25",NA,NA,NA,NA,1849,NA,NA,6555,6555,NA,NA,NA,327.251373038367,70.2315747705128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",400.534833870762,0.81703598629816,0.175344486500203
"Alnus",1,"50",NA,NA,NA,NA,3326,NA,NA,11793,11793,NA,NA,NA,4562.70624507668,979.204584634147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",5584.46178821262,0.81703598629816,0.175344486500203
"Alnus",1,"75",NA,NA,NA,NA,3020,NA,NA,10707,10707,NA,NA,NA,4343.28186248016,932.113812211339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",5315.90032179461,0.81703598629816,0.175344486500203
"ANS",1,"100",NA,NA,NA,NA,308,NA,NA,1092,1092,NA,NA,NA,649.862011691079,150.107365662706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",805.329418773127,0.806951784626354,0.186392502451215
"ANS",1,"150",NA,NA,NA,NA,1008,NA,NA,3575,3575,NA,NA,NA,303.858958385444,70.1863887343745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",376.551566245239,0.806951784626354,0.186392502451215
"ANS",1,"25",NA,NA,NA,NA,644,NA,NA,2284,2284,NA,NA,NA,1668.26173934483,385.340842246331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2067.36235191213,0.806951784626354,0.186392502451215
"ANS",1,"250",NA,NA,NA,NA,420,NA,NA,1490,1490,NA,NA,NA,1015.53173731691,234.571018297921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1258.47882942242,0.806951784626354,0.186392502451215
"ANS",1,"50",NA,NA,NA,NA,448,NA,NA,1589,1589,NA,NA,NA,1262.26834774898,291.563090365844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1564.24258771973,0.806951784626354,0.186392502451215
"ANS",1,"75",NA,NA,NA,NA,504,NA,NA,1788,1788,NA,NA,NA,1527.31589784365,352.784686342096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1892.697837642,0.806951784626354,0.186392502451215
"ANS",2,"100",NA,NA,NA,NA,224,NA,NA,795,795,NA,NA,NA,74.1022851875154,17.1164010497233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",91.8298795532465,0.806951784626354,0.186392502451215
"ANS",2,"150",NA,NA,NA,NA,140,NA,NA,497,497,NA,NA,NA,40.5134391084623,9.35793369839038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",50.2055263775411,0.806951784626354,0.186392502451215
"ANS",2,"200",NA,NA,NA,NA,924,NA,NA,3277,3277,NA,NA,NA,712.753380510334,164.634230637954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",883.266378598273,0.806951784626354,0.186392502451215
"ANS",2,"25",NA,NA,NA,NA,224,NA,NA,795,795,NA,NA,NA,315.103942446464,72.7837938818555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",390.486703728362,0.806951784626354,0.186392502451215
"ANS",2,"50",NA,NA,NA,NA,168,NA,NA,596,596,NA,NA,NA,168.324740991567,38.8802284047221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",208.593306562308,0.806951784626354,0.186392502451215
"ANS",2,"75",NA,NA,NA,NA,112,NA,NA,397,397,NA,NA,NA,147.623841040795,34.0986632377236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",182.940101073263,0.806951784626354,0.186392502451215
"ANS",3,"100",NA,NA,NA,NA,420,NA,NA,1490,1490,NA,NA,NA,131.388153522335,30.3484882170649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",162.820327094477,0.806951784626354,0.186392502451215
"ANS",3,"150",NA,NA,NA,NA,504,NA,NA,1788,1788,NA,NA,NA,578.419416395486,133.605308944508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",716.795510481848,0.806951784626354,0.186392502451215
"ANS",3,"200",NA,NA,NA,NA,672,NA,NA,2384,2384,NA,NA,NA,425.652490135011,98.3186781693434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",527.481936646441,0.806951784626354,0.186392502451215
"ANS",3,"25",NA,NA,NA,NA,560,NA,NA,1986,1986,NA,NA,NA,530.169758200982,122.460436717162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",657.003018397771,0.806951784626354,0.186392502451215
"ANS",3,"50",NA,NA,NA,NA,896,NA,NA,3178,3178,NA,NA,NA,757.888649662741,175.059730558029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",939.199421950184,0.806951784626354,0.186392502451215
"ANS",3,"75",NA,NA,NA,NA,896,NA,NA,3178,3178,NA,NA,NA,764.214751636531,176.520955379785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",947.038926235709,0.806951784626354,0.186392502451215
"BP",1,"100",NA,NA,NA,NA,140,NA,NA,497,497,NA,NA,NA,969.415585705863,328.593197452447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1331.8822649155,0.72785381354062,0.246713396602886
"BP",1,"150",NA,NA,NA,NA,420,NA,NA,1490,1490,NA,NA,NA,555.654702129434,188.344769719431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",763.41525151386,0.72785381354062,0.246713396602886
"BP",1,"200",NA,NA,NA,NA,308,NA,NA,1092,1092,NA,NA,NA,475.845727875323,161.292712353896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",653.765521349112,0.72785381354062,0.246713396602886
"BP",1,"25",NA,NA,NA,NA,420,NA,NA,1490,1490,NA,NA,NA,687.671319594406,233.093134702737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",944.79318072025,0.72785381354062,0.246713396602886
"BP",1,"50",NA,NA,NA,NA,308,NA,NA,1092,1092,NA,NA,NA,855.435853229157,289.958616689002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1175.28525277338,0.72785381354062,0.246713396602886
"BP",1,"75",NA,NA,NA,NA,140,NA,NA,497,497,NA,NA,NA,601.52259615004,203.892155359684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",826.433254809718,0.72785381354062,0.246713396602886
"BP",2,"100",NA,NA,NA,NA,252,NA,NA,894,894,NA,NA,NA,671.703805074214,227.680784489967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",922.855376420622,0.72785381354062,0.246713396602886
"BP",2,"150",NA,NA,NA,NA,504,NA,NA,1788,1788,NA,NA,NA,709.529358780149,240.502137706185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",974.823990175538,0.72785381354062,0.246713396602886
"BP",2,"200",NA,NA,NA,NA,476,NA,NA,1688,1688,NA,NA,NA,716.352328086847,242.814852019496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",984.198083131798,0.72785381354062,0.246713396602886
"BP",2,"25",NA,NA,NA,NA,224,NA,NA,795,795,NA,NA,NA,1093.46859615606,370.642217458403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1502.31897643967,0.72785381354062,0.246713396602886
"BP",2,"50",NA,NA,NA,NA,700,NA,NA,2483,2483,NA,NA,NA,1216.92138921093,412.487787719995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1671.93104792742,0.72785381354062,0.246713396602886
"BP",2,"75",NA,NA,NA,NA,420,NA,NA,1490,1490,NA,NA,NA,889.256862953193,301.422589303182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1221.75201449785,0.72785381354062,0.246713396602886
"CN",1,"100",NA,NA,NA,NA,161,NA,NA,571,571,NA,NA,NA,371.582960541963,29.0420945089125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",408.741945898558,0.909089376000041,0.0710523957727602
"CN",1,"150",NA,NA,NA,NA,91,NA,NA,323,323,NA,NA,NA,64.885539937272,5.07130892216265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",71.374214296471,0.909089376000041,0.0710523957727602
"CN",1,"200",NA,NA,NA,NA,42,NA,NA,149,149,NA,NA,NA,96.5340257885738,7.54488391014623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",106.187607442208,0.909089376000041,0.0710523957727602
"CN",1,"25",NA,NA,NA,NA,217,NA,NA,770,770,NA,NA,NA,335.534887658747,26.2246576221091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",369.088998856292,0.909089376000041,0.0710523957727602
"CN",1,"50",NA,NA,NA,NA,336,NA,NA,1192,1192,NA,NA,NA,229.156546454066,17.9103639998676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",252.072626194738,0.909089376000041,0.0710523957727602
"CN",1,"75",NA,NA,NA,NA,63,NA,NA,223,223,NA,NA,NA,157.72701877933,12.3275916078531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",173.500013247677,0.909089376000041,0.0710523957727602
"CN",2,"100",NA,NA,NA,NA,532,NA,NA,1887,1887,NA,NA,NA,1298.64730608381,101.499373765744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1428.51444573889,0.909089376000041,0.0710523957727602
"CN",2,"150",NA,NA,NA,NA,336,NA,NA,1192,1192,NA,NA,NA,1007.23134049692,78.7229525820701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1107.95634300414,0.909089376000041,0.0710523957727602
"CN",2,"200",NA,NA,NA,NA,252,NA,NA,894,894,NA,NA,NA,1093.21980617719,85.4436190607491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1202.54381476474,0.909089376000041,0.0710523957727602
"CN",2,"25",NA,NA,NA,NA,1176,NA,NA,4171,4171,NA,NA,NA,964.432210998415,75.3778681842768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1060.87722116155,0.909089376000041,0.0710523957727602
"CN",2,"50",NA,NA,NA,NA,980,NA,NA,3476,3476,NA,NA,NA,398.641094815763,31.1568978671408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",438.505943793743,0.909089376000041,0.0710523957727602
"CN",2,"75",NA,NA,NA,NA,105,NA,NA,372,372,NA,NA,NA,227.559166835888,17.7855163756114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",250.315505651535,0.909089376000041,0.0710523957727602
"CN",3,"100",NA,NA,NA,NA,644,NA,NA,2284,2284,NA,NA,NA,638.362719649585,49.8930048029907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",702.200175804888,0.909089376000041,0.0710523957727602
"CN",3,"150",NA,NA,NA,NA,3579,NA,NA,12690,12690,NA,NA,NA,1184.25575992395,92.5587859364489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1302.6835327618,0.909089376000041,0.0710523957727602
"CN",3,"200",NA,NA,NA,NA,1945,NA,NA,6897,6897,NA,NA,NA,911.507268352652,71.2413728402621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1002.65968607317,0.909089376000041,0.0710523957727602
"CN",3,"25",NA,NA,NA,NA,364,NA,NA,1291,1291,NA,NA,NA,298.028268599621,23.2932240229038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",327.83164831486,0.909089376000041,0.0710523957727602
"CN",3,"50",NA,NA,NA,NA,168,NA,NA,596,596,NA,NA,NA,128.062098447404,10.0090476718702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",140.868545852854,0.909089376000041,0.0710523957727602
"CN",3,"75",NA,NA,NA,NA,28,NA,NA,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",NA,NA,NA
"FOC",1,"100",NA,NA,NA,NA,1092,NA,NA,3873,3873,NA,NA,NA,3852.10292794584,678.278584988062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",4582.18419332051,0.840669594548619,0.148025167992329
"FOC",1,"150",NA,NA,NA,NA,644,NA,NA,2284,2284,NA,NA,NA,4911.64463093489,864.842770961796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",5842.53868914112,0.840669594548619,0.148025167992329
"FOC",1,"200",NA,NA,NA,NA,756,NA,NA,2681,2681,NA,NA,NA,4319.07121284295,760.502397134021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",5137.65603139482,0.840669594548619,0.148025167992329
"FOC",1,"25",NA,NA,NA,NA,532,NA,NA,1887,1887,NA,NA,NA,4245.72243141022,747.587137959645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",5050.40560398747,0.840669594548619,0.148025167992329
"FOC",1,"50",NA,NA,NA,NA,392,NA,NA,1390,1390,NA,NA,NA,3063.56685415887,539.433091411005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",3644.19847467398,0.840669594548619,0.148025167992329
"FOC",1,"75",NA,NA,NA,NA,364,NA,NA,1291,1291,NA,NA,NA,3336.6993327708,587.526279618199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",3969.09719871857,0.840669594548619,0.148025167992329
"FOC",2,"100",NA,NA,NA,NA,1867,NA,NA,6621,6621,NA,NA,NA,160.848510447174,28.322218306281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",191.333802828373,0.840669594548619,0.148025167992329
"FOC",2,"150",NA,NA,NA,NA,1790,NA,NA,6345,6345,NA,NA,NA,1388.80681292785,244.541212297463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1652.024555109,0.840669594548619,0.148025167992329
"FOC",2,"200",NA,NA,NA,NA,2023,NA,NA,7173,7173,NA,NA,NA,567.523103124103,99.9295124079984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",675.084607322837,0.840669594548619,0.148025167992329
"FOC",2,"25",NA,NA,NA,NA,1712,NA,NA,6069,6069,NA,NA,NA,137.344727555504,24.1836703754942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",163.375395572917,0.840669594548619,0.148025167992329
"FOC",2,"50",NA,NA,NA,NA,1790,NA,NA,6345,6345,NA,NA,NA,2459.51622561634,433.071809468973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2925.66335402785,0.840669594548619,0.148025167992329
"FOC",2,"75",NA,NA,NA,NA,2256,NA,NA,8000,8000,NA,NA,NA,374.943803322685,66.0201342292194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",446.006142905649,0.840669594548619,0.148025167992329
"FU",2,"100",NA,NA,NA,NA,1401,NA,NA,4966,4966,NA,NA,NA,1424.92942550488,300.61479068641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1754.6206169904,0.812101152640607,0.17132751534747
"FU",2,"150",NA,NA,NA,NA,280,NA,NA,993,993,NA,NA,NA,1246.91108416085,263.058582313132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1535.41351358316,0.812101152640607,0.17132751534747
"FU",2,"200",NA,NA,NA,NA,1556,NA,NA,5517,5517,NA,NA,NA,1556.77116239339,328.429204108626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1916.96706417844,0.812101152640607,0.17132751534747
"FU",2,"25",NA,NA,NA,NA,2045,NA,NA,7250,7250,NA,NA,NA,2722.51635700102,574.364365105456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",3352.43503613874,0.812101152640607,0.17132751534747
